DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
1996-06-01,1996,1,6,VALOR12_TBOND3012,1996-06-01T00:00:00-03:00,7.06
1996-07-01,1996,1,7,VALOR12_TBOND3012,1996-07-01T00:00:00-03:00,7.03
1996-08-01,1996,1,8,VALOR12_TBOND3012,1996-08-01T00:00:00-03:00,6.84
1996-09-01,1996,1,9,VALOR12_TBOND3012,1996-09-01T00:00:00-03:00,7.03
1996-10-01,1996,1,10,VALOR12_TBOND3012,1996-10-01T00:00:00-03:00,6.81
1996-11-01,1996,1,11,VALOR12_TBOND3012,1996-11-01T00:00:00-03:00,6.48
1996-12-01,1996,1,12,VALOR12_TBOND3012,1996-12-01T00:00:00-02:00,6.55
1997-01-01,1997,1,1,VALOR12_TBOND3012,1997-01-01T00:00:00-02:00,6.83
1997-02-01,1997,1,2,VALOR12_TBOND3012,1997-02-01T00:00:00-02:00,6.69
1997-03-01,1997,1,3,VALOR12_TBOND3012,1997-03-01T00:00:00-03:00,6.93
1997-04-01,1997,1,4,VALOR12_TBOND3012,1997-04-01T00:00:00-03:00,7.09
1997-05-01,1997,1,5,VALOR12_TBOND3012,1997-05-01T00:00:00-03:00,6.94
1997-06-01,1997,1,6,VALOR12_TBOND3012,1997-06-01T00:00:00-03:00,6.77
1997-07-01,1997,1,7,VALOR12_TBOND3012,1997-07-01T00:00:00-03:00,6.51
1997-08-01,1997,1,8,VALOR12_TBOND3012,1997-08-01T00:00:00-03:00,6.58
1997-09-01,1997,1,9,VALOR12_TBOND3012,1997-09-01T00:00:00-03:00,6.5
1997-10-01,1997,1,10,VALOR12_TBOND3012,1997-10-01T00:00:00-03:00,6.33
1997-11-01,1997,1,11,VALOR12_TBOND3012,1997-11-01T00:00:00-03:00,6.11
1997-12-01,1997,1,12,VALOR12_TBOND3012,1997-12-01T00:00:00-02:00,5.99
1998-01-01,1998,1,1,VALOR12_TBOND3012,1998-01-01T00:00:00-02:00,5.81
1998-02-01,1998,1,2,VALOR12_TBOND3012,1998-02-01T00:00:00-02:00,5.95
1998-03-01,1998,1,3,VALOR12_TBOND3012,1998-03-01T00:00:00-03:00,5.95
1998-04-01,1998,1,4,VALOR12_TBOND3012,1998-04-01T00:00:00-03:00,5.92
1998-05-01,1998,1,5,VALOR12_TBOND3012,1998-05-01T00:00:00-03:00,5.93
1998-06-01,1998,1,6,VALOR12_TBOND3012,1998-06-01T00:00:00-03:00,5.7
1998-07-01,1998,1,7,VALOR12_TBOND3012,1998-07-01T00:00:00-03:00,5.68
1998-08-01,1998,1,8,VALOR12_TBOND3012,1998-08-01T00:00:00-03:00,5.54
1998-09-01,1998,1,9,VALOR12_TBOND3012,1998-09-01T00:00:00-03:00,5.2
1998-10-01,1998,1,10,VALOR12_TBOND3012,1998-10-01T00:00:00-03:00,5.01
1998-11-01,1998,1,11,VALOR12_TBOND3012,1998-11-01T00:00:00-03:00,5.25
1998-12-01,1998,1,12,VALOR12_TBOND3012,1998-12-01T00:00:00-02:00,5.06
1999-01-01,1999,1,1,VALOR12_TBOND3012,1999-01-01T00:00:00-02:00,5.16
1999-02-01,1999,1,2,VALOR12_TBOND3012,1999-02-01T00:00:00-02:00,5.37
1999-03-01,1999,1,3,VALOR12_TBOND3012,1999-03-01T00:00:00-03:00,5.58
1999-04-01,1999,1,4,VALOR12_TBOND3012,1999-04-01T00:00:00-03:00,5.55
1999-05-01,1999,1,5,VALOR12_TBOND3012,1999-05-01T00:00:00-03:00,5.81
1999-06-01,1999,1,6,VALOR12_TBOND3012,1999-06-01T00:00:00-03:00,6.04
1999-07-01,1999,1,7,VALOR12_TBOND3012,1999-07-01T00:00:00-03:00,5.98
1999-08-01,1999,1,8,VALOR12_TBOND3012,1999-08-01T00:00:00-03:00,6.07
1999-09-01,1999,1,9,VALOR12_TBOND3012,1999-09-01T00:00:00-03:00,6.07
1999-10-01,1999,1,10,VALOR12_TBOND3012,1999-10-01T00:00:00-03:00,6.26
1999-11-01,1999,1,11,VALOR12_TBOND3012,1999-11-01T00:00:00-03:00,6.15
1999-12-01,1999,1,12,VALOR12_TBOND3012,1999-12-01T00:00:00-02:00,6.35
2000-01-01,2000,1,1,VALOR12_TBOND3012,2000-01-01T00:00:00-02:00,6.63
2000-02-01,2000,1,2,VALOR12_TBOND3012,2000-02-01T00:00:00-02:00,6.23
2000-03-01,2000,1,3,VALOR12_TBOND3012,2000-03-01T00:00:00-03:00,6.05
2000-04-01,2000,1,4,VALOR12_TBOND3012,2000-04-01T00:00:00-03:00,5.85
2000-05-01,2000,1,5,VALOR12_TBOND3012,2000-05-01T00:00:00-03:00,6.15
2000-06-01,2000,1,6,VALOR12_TBOND3012,2000-06-01T00:00:00-03:00,5.93
2000-07-01,2000,1,7,VALOR12_TBOND3012,2000-07-01T00:00:00-03:00,5.85
2000-08-01,2000,1,8,VALOR12_TBOND3012,2000-08-01T00:00:00-03:00,5.72
2000-09-01,2000,1,9,VALOR12_TBOND3012,2000-09-01T00:00:00-03:00,5.83
2000-10-01,2000,1,10,VALOR12_TBOND3012,2000-10-01T00:00:00-03:00,5.8
2000-11-01,2000,1,11,VALOR12_TBOND3012,2000-11-01T00:00:00-03:00,5.78
2000-12-01,2000,1,12,VALOR12_TBOND3012,2000-12-01T00:00:00-02:00,5.49
