DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (-)
1951-03-01,1951,1,3,BLS12_IPAEUA12,1951-03-01T00:00:00-03:00,30.9
1951-03-01,1951,1,3,BLS12_IPAEUA12,1951-03-01T00:00:00-03:00,30.9
1951-04-01,1951,1,4,BLS12_IPAEUA12,1951-04-01T00:00:00-03:00,30.9
1951-04-01,1951,1,4,BLS12_IPAEUA12,1951-04-01T00:00:00-03:00,30.9
1951-05-01,1951,1,5,BLS12_IPAEUA12,1951-05-01T00:00:00-03:00,31.1
1951-05-01,1951,1,5,BLS12_IPAEUA12,1951-05-01T00:00:00-03:00,31.1
1951-06-01,1951,1,6,BLS12_IPAEUA12,1951-06-01T00:00:00-03:00,31.0
1951-06-01,1951,1,6,BLS12_IPAEUA12,1951-06-01T00:00:00-03:00,31.0
1951-07-01,1951,1,7,BLS12_IPAEUA12,1951-07-01T00:00:00-03:00,30.8
1951-07-01,1951,1,7,BLS12_IPAEUA12,1951-07-01T00:00:00-03:00,30.8
1951-08-01,1951,1,8,BLS12_IPAEUA12,1951-08-01T00:00:00-03:00,30.7
1951-08-01,1951,1,8,BLS12_IPAEUA12,1951-08-01T00:00:00-03:00,30.7
1951-09-01,1951,1,9,BLS12_IPAEUA12,1951-09-01T00:00:00-03:00,30.6
1951-09-01,1951,1,9,BLS12_IPAEUA12,1951-09-01T00:00:00-03:00,30.6
1951-10-01,1951,1,10,BLS12_IPAEUA12,1951-10-01T00:00:00-03:00,30.8
1951-10-01,1951,1,10,BLS12_IPAEUA12,1951-10-01T00:00:00-03:00,30.8
1951-11-01,1951,1,11,BLS12_IPAEUA12,1951-11-01T00:00:00-03:00,30.9
1951-11-01,1951,1,11,BLS12_IPAEUA12,1951-11-01T00:00:00-03:00,30.9
1951-12-01,1951,1,12,BLS12_IPAEUA12,1951-12-01T00:00:00-02:00,30.9
1951-12-01,1951,1,12,BLS12_IPAEUA12,1951-12-01T00:00:00-02:00,30.9
1952-01-01,1952,1,1,BLS12_IPAEUA12,1952-01-01T00:00:00-02:00,30.8
1952-01-01,1952,1,1,BLS12_IPAEUA12,1952-01-01T00:00:00-02:00,30.8
1952-02-01,1952,1,2,BLS12_IPAEUA12,1952-02-01T00:00:00-02:00,30.7
1952-02-01,1952,1,2,BLS12_IPAEUA12,1952-02-01T00:00:00-02:00,30.7
1952-03-01,1952,1,3,BLS12_IPAEUA12,1952-03-01T00:00:00-03:00,30.9
1952-03-01,1952,1,3,BLS12_IPAEUA12,1952-03-01T00:00:00-03:00,30.9
1952-04-01,1952,1,4,BLS12_IPAEUA12,1952-04-01T00:00:00-03:00,30.7
1952-04-01,1952,1,4,BLS12_IPAEUA12,1952-04-01T00:00:00-03:00,30.7
1952-05-01,1952,1,5,BLS12_IPAEUA12,1952-05-01T00:00:00-03:00,30.7
1952-05-01,1952,1,5,BLS12_IPAEUA12,1952-05-01T00:00:00-03:00,30.7
1952-06-01,1952,1,6,BLS12_IPAEUA12,1952-06-01T00:00:00-03:00,30.7
1952-06-01,1952,1,6,BLS12_IPAEUA12,1952-06-01T00:00:00-03:00,30.7
1952-07-01,1952,1,7,BLS12_IPAEUA12,1952-07-01T00:00:00-03:00,30.8
1952-07-01,1952,1,7,BLS12_IPAEUA12,1952-07-01T00:00:00-03:00,30.8
1952-08-01,1952,1,8,BLS12_IPAEUA12,1952-08-01T00:00:00-03:00,30.7
1952-08-01,1952,1,8,BLS12_IPAEUA12,1952-08-01T00:00:00-03:00,30.7
1952-09-01,1952,1,9,BLS12_IPAEUA12,1952-09-01T00:00:00-03:00,30.6
1952-09-01,1952,1,9,BLS12_IPAEUA12,1952-09-01T00:00:00-03:00,30.6
1952-10-01,1952,1,10,BLS12_IPAEUA12,1952-10-01T00:00:00-03:00,30.5
1952-10-01,1952,1,10,BLS12_IPAEUA12,1952-10-01T00:00:00-03:00,30.5
1952-11-01,1952,1,11,BLS12_IPAEUA12,1952-11-01T00:00:00-03:00,30.4
1952-11-01,1952,1,11,BLS12_IPAEUA12,1952-11-01T00:00:00-03:00,30.4
1952-12-01,1952,1,12,BLS12_IPAEUA12,1952-12-01T00:00:00-02:00,30.2
1952-12-01,1952,1,12,BLS12_IPAEUA12,1952-12-01T00:00:00-02:00,30.2
1953-01-01,1953,1,1,BLS12_IPAEUA12,1953-01-01T00:00:00-02:00,30.3
1953-01-01,1953,1,1,BLS12_IPAEUA12,1953-01-01T00:00:00-02:00,30.3
1953-02-01,1953,1,2,BLS12_IPAEUA12,1953-02-01T00:00:00-02:00,30.2
1953-02-01,1953,1,2,BLS12_IPAEUA12,1953-02-01T00:00:00-02:00,30.2
1953-03-01,1953,1,3,BLS12_IPAEUA12,1953-03-01T00:00:00-03:00,30.3
1953-03-01,1953,1,3,BLS12_IPAEUA12,1953-03-01T00:00:00-03:00,30.3
1953-04-01,1953,1,4,BLS12_IPAEUA12,1953-04-01T00:00:00-03:00,30.2
1953-04-01,1953,1,4,BLS12_IPAEUA12,1953-04-01T00:00:00-03:00,30.2
1953-05-01,1953,1,5,BLS12_IPAEUA12,1953-05-01T00:00:00-03:00,30.3
1953-05-01,1953,1,5,BLS12_IPAEUA12,1953-05-01T00:00:00-03:00,30.3
1953-06-01,1953,1,6,BLS12_IPAEUA12,1953-06-01T00:00:00-03:00,30.4
1953-06-01,1953,1,6,BLS12_IPAEUA12,1953-06-01T00:00:00-03:00,30.4
1953-07-01,1953,1,7,BLS12_IPAEUA12,1953-07-01T00:00:00-03:00,30.5
1953-07-01,1953,1,7,BLS12_IPAEUA12,1953-07-01T00:00:00-03:00,30.5
1953-08-01,1953,1,8,BLS12_IPAEUA12,1953-08-01T00:00:00-03:00,30.4
1953-08-01,1953,1,8,BLS12_IPAEUA12,1953-08-01T00:00:00-03:00,30.4
1953-09-01,1953,1,9,BLS12_IPAEUA12,1953-09-01T00:00:00-03:00,30.4
1953-09-01,1953,1,9,BLS12_IPAEUA12,1953-09-01T00:00:00-03:00,30.4
1953-10-01,1953,1,10,BLS12_IPAEUA12,1953-10-01T00:00:00-03:00,30.4
1953-10-01,1953,1,10,BLS12_IPAEUA12,1953-10-01T00:00:00-03:00,30.4
1953-11-01,1953,1,11,BLS12_IPAEUA12,1953-11-01T00:00:00-03:00,30.3
1953-11-01,1953,1,11,BLS12_IPAEUA12,1953-11-01T00:00:00-03:00,30.3
1953-12-01,1953,1,12,BLS12_IPAEUA12,1953-12-01T00:00:00-02:00,30.4
1953-12-01,1953,1,12,BLS12_IPAEUA12,1953-12-01T00:00:00-02:00,30.4
1954-01-01,1954,1,1,BLS12_IPAEUA12,1954-01-01T00:00:00-02:00,30.5
1954-01-01,1954,1,1,BLS12_IPAEUA12,1954-01-01T00:00:00-02:00,30.5
1954-02-01,1954,1,2,BLS12_IPAEUA12,1954-02-01T00:00:00-02:00,30.4
1954-02-01,1954,1,2,BLS12_IPAEUA12,1954-02-01T00:00:00-02:00,30.4
1954-03-01,1954,1,3,BLS12_IPAEUA12,1954-03-01T00:00:00-03:00,30.4
